15-7632,5/4/2015,STERLING,,CT,STERLING,,CT,"(41.707458, -71.829067)"
Dec-02,4/6/2012,BRIDGEPORT,FAIRFIELD,CT,BRIDGEPORT,FAIRFIELD,CT,"(41.179195, -73.189476)"
13-15626,10/27/2013,HARTFORD,HARTFORD,CT,HARTFORD,HARTFORD,CT,"(41.765775, -72.673356)"
Dec-14,7/4/2012,BETHEL,FAIRFIELD,CT,BETHEL,FAIRFIELD,CT,"(41.371727, -73.407448)"
12-1525,1/28/2012,HARTFORD,HARTFORD,CT,HARTFORD,HARTFORD,CT,"(41.765775, -72.673356)"
15-10583,6/27/2015,WATERBURY,NEW HAVEN,CT,WATERBURY,NEW HAVEN,CT,"(41.554261, -73.043069)"
15-19012,11/27/2015,HARTFORD,HARTFORD,CT,HARTFORD,HARTFORD,CT,"(41.765775, -72.673356)"
12-16922,12/1/2012,ROGERS,WINDHAM,CT,ROGERS,WINDHAM,CT,"(41.840302, -71.9067)"
15-7862,5/9/2015,NORTH BRANFORD,NEW HAVEN,CT,NORTH BRANFORD,NEW HAVEN,CT,"(41.324919, -72.770281)"
15-3705,2/27/2015,HARTFORD,HARTFORD,CT,HARTFORD,HARTFORD,CT,"(41.765775, -72.673356)"
13-15613,10/27/2013,STRATFORD,FAIRFIELD,CT,STRATFORD,FAIRFIELD,CT,"(41.200888, -73.131323)"
14-17880,11/29/2014,PLAINFIELD,,CT,PLAINFIELD,WINDHAM,CT,"(41.67731, -71.918131)"
15-3349,2/21/2015,GROTON,NEW LONDON,CT,GROTON,NEW LONDON,CT,"(41.343693, -72.07877)"
13-4167,3/12/2013,DANBURY,FAIRFIELD,CT,DANBURY,FAIRFIELD,CT,"(41.393666, -73.451539)"
14-8108,5/23/2014,SHARON,,CT,SHARON,LITCHFIELD,CT,"(41.87943, -73.478873)"
12-10148,7/17/2012,MAHOPAC,PUTNAM,CT,DANBURY,FAIRFIELD,CT,"(41.393666, -73.451539)"
14-636,1/12/2014,WATERBURY,,CT,WATERBURY,,CT,"(41.554261, -73.043069)"
13-9811,7/1/2013,NORWALK,,CT,NORWALK,FAIRFIELD,CT,"(41.11805, -73.412906)"
12-17093,12/4/2012,ENFIELD,HARTFORD,CT,ENFIELD,HARTFORD,CT,"(41.976501, -72.591985)"
14-2176,2/7/2014,WETHERSFIELD,,CT,NEW HAVEN,,CT,"(41.308252, -72.924161)"
14-18939,12/17/2014,NEW BRITAIN,,CT,NEW BRITAIN,HARTFORD,CT,"(41.667528, -72.783437)"
15-12374,7/29/2015,HAMDEN,NEW HAVEN,CT,HAMDEN,NEW HAVEN,CT,"(41.382918, -72.907743)"
13-11518,8/5/2013,NORWICH,NEW LONDON,CT,NORWICH,NEW LONDON,CT,"(41.524304, -72.075821)"
12-1566,1/29/2012,EAST HAVEN,NEW HAVEN,CT,NEW HAVEN,NEW HAVEN,CT,"(41.308252, -72.924161)"
13-4968,3/27/2013,TORRINGTON,LITCHFIELD,CT,TORRINGTON,LITCHFIELD,CT,"(41.812186, -73.101552)"
13-5462,4/6/2013,WINSTED,LITCHFIELD,CT,WINSTED,LITCHFIELD,CT,"(41.925393, -73.068845)"
13-18644,12/21/2013,CLINTON,MIDDLESEX,CT,NIANTIC,NEW LONDON,CT,"(41.32694, -72.193664)"
14-12986,8/27/2014,PLYMOUTH,,CT,PLYMOUTH,LITCHFIELD,CT,"(41.671982, -73.052909)"
14-884,1/16/2014,BROOKLYN,,CT,BROOKLYN,,CT,"(41.788252, -71.949628)"
14-9523,6/20/2014,WINDSOR LOCKS,,CT,WINDSOR LOCKS,HARTFORD,CT,"(41.924953, -72.627177)"
13-16420,11/11/2013,NEW BRITAIN,HARTFORD,CT,NEW BRITAIN,HARTFORD,CT,"(41.667528, -72.783437)"
14-15188,10/11/2014,NEW LONDON,,CT,NEW LONDON,NEW LONDON,CT,"(41.355167, -72.099561)"
15-6154,4/7/2015,DERBY,NEW HAVEN,CT,DERBY,NEW HAVEN,CT,"(41.322959, -73.089594)"
15-6720,4/17/2015,ENFIELD,HARTFORD,CT,ENFIELD,HARTFORD,CT,"(41.976501, -72.591985)"
14-8163,5/23/2014,EAST HAMPTON,,CT,MARLBOROUGH,HARTFORD,CT,"(41.632043, -72.461309)"
15-4023,3/3/2015,GREENWICH,FAIRFIELD,CT,GREENWICH,FAIRFIELD,CT,"(41.026526, -73.628549)"
14-18270,12/6/2014,DEEP RIVER,,CT,DEEP RIVER,MIDDLESEX,CT,"(41.385619, -72.435658)"
14-5030,3/29/2014,WINSTED,,CT,TORRINGTON,,CT,"(41.812186, -73.101552)"
14-538,1/10/2014,WEST HARTFORD,,CT,HARTFORD,,CT,"(41.765775, -72.673356)"
15-7379,4/30/2015,NEW LONDON,NEW LONDON,CT,NEW LONDON,NEW LONDON,CT,"(41.355167, -72.099561)"
14-5280,4/2/2014,TORRINGTON,,CT,TORRINGTON,LITCHFIELD,CT,"(41.812186, -73.101552)"
15-4867,3/17/2015,WESTPORT,FAIRFIELD,CT,BRIDGEPORT,FAIRFIELD,CT,"(41.179195, -73.189476)"
14-14060,9/18/2014,NEWINGTON,,CT,HARTFORD,HARTFORD,CT,"(41.765775, -72.673356)"
14-1050,1/20/2014,OAKVILLE,,CT,OAKVILLE,,CT,"(41.588864, -73.087377)"
12-10606,7/27/2012,MERIDEN,,CT,MERIDEN,NEW HAVEN,CT,"(41.537589, -72.8011)"
13-10749,7/21/2013,WATERBURY,NEW HAVEN,CT,WATERBURY,NEW HAVEN,CT,"(41.554261, -73.043069)"
15-1681,1/27/2015,GROTON,NEW LONDON,CT,GROTON,NEW LONDON,CT,"(41.343693, -72.07877)"
13-17182,11/24/2013,HAMILTON,MADISON,CT,ELLINGTON,TOLLAND,CT,"(41.903847, -72.470262)"
15-13624,8/23/2015,BETHANY,NEW HAVEN,CT,BETHANY,NEW HAVEN,CT,"(41.428339, -72.994834)"
13-4418,3/17/2013,WATERBURY,NEW HAVEN,CT,WATERBURY,NEW HAVEN,CT,"(41.554261, -73.043069)"
14-9481,6/19/2014,UNCASVILLE,,CT,UNCASVILLE,NEW LONDON,CT,"(41.434399, -72.110298)"
14-9547,6/21/2014,GLASTONBURY,,CT,HARTFORD,HARTFORD,CT,"(41.765775, -72.673356)"
15-3773,2/28/2015,BRIDGEPORT,FAIRFIELD,CT,BRIDGEPORT,FAIRFIELD,CT,"(41.179195, -73.189476)"
14-6249,4/20/2014,DANBURY,,CT,DANBURY,FAIRFIELD,CT,"(41.393666, -73.451539)"
13-4158,3/11/2013,JEWETT CITY,NEW LONDON,CT,NORWICH,NEW LONDON,CT,"(41.524304, -72.075821)"
13-11873,8/13/2013,WATERBURY,NEW HAVEN,CT,WATERBURY,NEW HAVEN,CT,"(41.554261, -73.043069)"
15-2589,2/10/2015,STAMFORD,FAIRFIELD,CT,STAMFORD,FAIRFIELD,CT,"(41.051924, -73.539475)"
12-831,1/16/2012,NAUGATUCK,NEW HAVEN,CT,MIDDLEBURY,NEW HAVEN,CT,"(41.529492, -73.127625)"
15-5003,3/19/2015,EAST HAVEN,NEW HAVEN,CT,NEW HAVEN,NEW HAVEN,CT,"(41.308252, -72.924161)"
13-8866,6/12/2013,NEW HAVEN,NEW HAVEN,CT,NEW HAVEN,NEW HAVEN,CT,"(41.308252, -72.924161)"
13-16137,11/5/2013,,,CT,WATERBURY,NEW HAVEN,CT,"(41.554261, -73.043069)"
15-5764,4/1/2015,NEW HAVEN,NEW HAVEN,CT,MIDDLETOWN,MIDDLESEX,CT,"(41.544654, -72.651713)"
15-8502,5/19/2015,WATERBURY,NEW HAVEN,CT,WATERBURY,NEW HAVEN,CT,"(41.554261, -73.043069)"
13-1081,1/17/2013,NEW HAVEN,NEW HAVEN,CT,NEW HAVEN,NEW HAVEN,CT,"(41.308252, -72.924161)"
15-16338,10/12/2015,,,CT,DANBURY,FAIRFIELD,CT,"(41.393666, -73.451539)"
12-12088,8/27/2012,WINGDALE,DUTCHESS,CT,NEW MILFORD,LITCHFIELD,CT,"(41.576633, -73.408713)"
14-6846,4/29/2014,BRIDGEPORT,,CT,BRIDGEPORT,FAIRFIELD,CT,"(41.179195, -73.189476)"
15-3508,2/24/2015,TORRINGTON,LITCHFIELD,CT,HARTFORD,HARTFORD,CT,"(41.765775, -72.673356)"
15-12492,7/31/2015,BRANFORD,NEW HAVEN,CT,NEW HAVEN,NEW HAVEN,CT,"(41.308252, -72.924161)"
14-10930,7/17/2014,EAST WOODSTOCK,,CT,EAST WOODSTOCK,WINDHAM,CT,"(41.983601, -71.977798)"
13-15076,10/17/2013,BRIDGEPORT,,CT,BRIDGEPORT,FAIRFIELD,CT,"(41.179195, -73.189476)"
12-17629,12/14/2012,STRATFORD,FAIRFIELD,CT,STRATFORD,FAIRFIELD,CT,"(41.200888, -73.131323)"
13-12253,8/20/2013,WATERBURY,NEW HAVEN,CT,WATERBURY,NEW HAVEN,CT,"(41.554261, -73.043069)"
Dec-31,3/27/2012,NEW BRITAIN,HARTFORD,CT,NEW BRITAIN,HARTFORD,CT,"(41.667528, -72.783437)"
13-16069,11/4/2013,MANCHESTER,HARTFORD,CT,MANCHESTER,HARTFORD,CT,"(41.770668, -72.520868)"
14-3036,2/22/2014,STRATFORD,,CT,BRIDGEPORT,,CT,"(41.179195, -73.189476)"
14-9101,6/11/2014,BRISTOL,,CT,BRISTOL,HARTFORD,CT,"(41.673037, -72.945791)"
14-18134,12/3/2014,TORRINGTON,,CT,TORRINGTON,LITCHFIELD,CT,"(41.812186, -73.101552)"
15-6404,4/12/2015,ENFIELD,HARTFORD,CT,ENFIELD,HARTFORD,CT,"(41.976501, -72.591985)"
14-2020,2/5/2014,HARTFORD,,CT,HARTFORD,,CT,"(41.765775, -72.673356)"
15-14758,9/14/2015,GROTON,NEW LONDON,CT,GROTON,NEW LONDON,CT,"(41.343693, -72.07877)"
13-7397,5/13/2013,NEW HAVEN,NEW HAVEN,CT,NEW HAVEN,NEW HAVEN,CT,"(41.308252, -72.924161)"
15-1636,1/26/2015,WETHERSFIELD,HARTFORD,CT,WETHERSFIELD,HARTFORD,CT,"(41.712487, -72.663607)"
14-5431,4/6/2014,WATERBURY,,CT,TORRINGTON,LITCHFIELD,CT,"(41.812186, -73.101552)"
14-3312,2/26/2014,BRIDGEPORT,,CT,BRIDGEPORT,,CT,"(41.179195, -73.189476)"
14-12854,8/25/2014,EAST MEADOW,,CT,WATERBURY,NEW HAVEN,CT,"(41.554261, -73.043069)"
15-14033,8/31/2015,BRIDGEPORT,FAIRFIELD,CT,BRIDGEPORT,FAIRFIELD,CT,"(41.179195, -73.189476)"
12-12992,9/13/2012,VERNON,TOLLAND,CT,VERNON,TOLLAND,CT,"(41.818792, -72.479029)"
15-6520,4/14/2015,SOUTH WINDSOR,HARTFORD,CT,VERNON,TOLLAND,CT,"(41.818792, -72.479029)"
13-5688,4/10/2013,HARTFORD,HARTFORD,CT,HARTFORD,HARTFORD,CT,"(41.765775, -72.673356)"
14-6153,4/17/2014,STAMFORD,,CT,STAMFORD,FAIRFIELD,CT,"(41.051924, -73.539475)"
14-392,1/7/2014,UNCASVILLE,,CT,UNCASVILLE,,CT,"(41.434399, -72.110298)"
13-9494,6/25/2013,SOUTHINGTON,HARTFORD,CT,SOUTHINGTON,HARTFORD,CT,"(41.600428, -72.878105)"
14-2798,2/18/2014,WETHERSFIELD,,CT,HARTFORD,,CT,"(41.765775, -72.673356)"
14-7039,5/3/2014,NEW HAVEN,,CT,NEW HAVEN,NEW HAVEN,CT,"(41.308252, -72.924161)"
13-13920,9/24/2013,BRANFORD,NEW HAVEN,CT,HARTFORD,HARTFORD,CT,"(41.765775, -72.673356)"
15-193,1/5/2015,HARTFORD,HARTFORD,CT,HARTFORD,HARTFORD,CT,"(41.765775, -72.673356)"
15-11359,7/11/2015,JEWETT CITY,NEW LONDON,CT,NORWICH,NEW LONDON,CT,"(41.524304, -72.075821)"
14-17137,11/14/2014,BRIDGEPORT,,CT,BRIDGEPORT,FAIRFIELD,CT,"(41.179195, -73.189476)"
12-15070,10/27/2012,BRISTOL,HARTFORD,CT,BRISTOL,HARTFORD,CT,"(41.673037, -72.945791)"
14-15907,10/24/2014,JEWETT CITY,,CT,NORWICH,NEW LONDON,CT,"(41.524304, -72.075821)"
12-15793,11/9/2012,WATERTOWN,LITCHFIELD,CT,WATERBURY,NEW HAVEN,CT,"(41.554261, -73.043069)"
13-8425,6/3/2013,WILTON,FAIRFIELD,CT,WILTON,FAIRFIELD,CT,"(41.19444, -73.432397)"
15-7174,4/26/2015,,,CT,MIDDLETOWN,MIDDLESEX,CT,"(41.544654, -72.651713)"
14-3207,2/25/2014,WATERBURY,,CT,WATERBURY,,CT,"(41.554261, -73.043069)"
13-17660,12/3/2013,WATERBURY,NEW HAVEN,CT,WATERBURY,NEW HAVEN,CT,"(41.554261, -73.043069)"
13-4713,3/22/2013,BRIDGEPORT,FAIRFIELD,CT,BRIDGEPORT,FAIRFIELD,CT,"(41.179195, -73.189476)"
12-15380,11/2/2012,TRUMBULL,FAIRFIELD,CT,TRUMBULL,FAIRFIELD,CT,"(41.257379, -73.219533)"
15-3190,2/18/2015,TERRYVILLE,LITCHFIELD,CT,TERRYVILLE,LITCHFIELD,CT,"(41.678437, -73.011233)"
12-15179,10/29/2012,HARTFORD,HARTFORD,CT,HARTFORD,HARTFORD,CT,"(41.765775, -72.673356)"
13-7930,5/23/2013,EAST HARTLAND,HARTFORD,CT,EAST HARTLAND,HARTFORD,CT,"(41.998901, -72.9058)"
15-16223,10/10/2015,STRATFORD,FAIRFIELD,CT,STRATFORD,FAIRFIELD,CT,"(41.200888, -73.131323)"
12-10768,7/30/2012,NORWICH,NEW LONDON,CT,NORWICH,NEW LONDON,CT,"(41.524304, -72.075821)"
15-5130,3/23/2015,EAST HARTFORD,HARTFORD,CT,EAST HARTFORD,HARTFORD,CT,"(41.769319, -72.643785)"
14-15562,10/17/2014,WATERBURY,,CT,WATERBURY,NEW HAVEN,CT,"(41.554261, -73.043069)"
13-15196,10/20/2013,CLINTON,MIDDLESEX,CT,CLINTON,MIDDLESEX,CT,"(41.278677, -72.528067)"
13-12558,8/27/2013,MERIDEN,NEW HAVEN,CT,MERIDEN,NEW HAVEN,CT,"(41.537589, -72.8011)"
12-16344,11/20/2012,,,CT,EAST HARTFORD,HARTFORD,CT,"(41.769319, -72.643785)"
14-15417,10/15/2014,MILFORD,,CT,DANBURY,FAIRFIELD,CT,"(41.393666, -73.451539)"
13-17470,11/30/2013,HARTFORD,HARTFORD,CT,HARTFORD,HARTFORD,CT,"(41.765775, -72.673356)"
14-11085,7/21/2014,NEW BRITAIN,,CT,NEW BRITAIN,HARTFORD,CT,"(41.667528, -72.783437)"
12-16626,11/26/2012,NEW HAVEN,NEW HAVEN,CT,NEW HAVEN,NEW HAVEN,CT,"(41.308252, -72.924161)"
15-14267,9/4/2015,WATERFORD,NEW LONDON,CT,WATERFORD,NEW LONDON,CT,"(41.342158, -72.125831)"
12-1094,1/20/2012,COVENTRY,TOLLAND,CT,COVENTRY,TOLLAND,CT,"(41.774042, -72.309999)"
13-4711,3/22/2013,WEST HARTFORD,HARTFORD,CT,WEST HARTFORD,HARTFORD,CT,"(41.762008, -72.741807)"
14-10229,7/4/2014,MILFORD,,CT,MILFORD,NEW HAVEN,CT,"(41.224276, -73.057564)"
14-17004,11/12/2014,STAMFORD,,CT,STAMFORD,FAIRFIELD,CT,"(41.051924, -73.539475)"
13-13781,9/21/2013,MILFORD,NEW HAVEN,CT,MILFORD,NEW HAVEN,CT,"(41.224276, -73.057564)"
14-5049,3/29/2014,MANCHESTER,,CT,HARTFORD,,CT,"(41.765775, -72.673356)"
13-12522,8/26/2013,VERNON,TOLLAND,CT,HARTFORD,HARTFORD,CT,"(41.765775, -72.673356)"
15-8503,5/19/2015,NEW BRITAIN,HARTFORD,CT,NEW BRITAIN,HARTFORD,CT,"(41.667528, -72.783437)"
13-18007,12/9/2013,MERIDEN,NEW HAVEN,CT,MERIDEN,NEW HAVEN,CT,"(41.537589, -72.8011)"
13-19008,12/27/2013,BETHEL,FAIRFIELD,CT,BETHEL,FAIRFIELD,CT,"(41.371727, -73.407448)"
14-3387,2/27/2014,QUINCY,,CT,WATERBURY,,CT,"(41.554261, -73.043069)"
13-3629,3/2/2013,BALTIC,NEW LONDON,CT,SALEM,NEW LONDON,CT,"(41.487106, -72.274406)"
14-11467,7/29/2014,BERLIN,,CT,NEW BRITAIN,HARTFORD,CT,"(41.667528, -72.783437)"
14-7689,5/15/2014,NEWTOWN,,CT,BRIDGEPORT,FAIRFIELD,CT,"(41.179195, -73.189476)"
13-3617,3/2/2013,GROTON,NEW LONDON,CT,NEW LONDON,NEW LONDON,CT,"(41.355167, -72.099561)"
14-7817,5/18/2014,VERNON,,CT,VERNON,TOLLAND,CT,"(41.818792, -72.479029)"
14-560,1/10/2014,HARTFORD,,CT,HARTFORD,,CT,"(41.765775, -72.673356)"
13-18766,12/23/2013,BRIDGEPORT,FAIRFIELD,CT,BRIDGEPORT,FAIRFIELD,CT,"(41.179195, -73.189476)"
Dec-93,2/7/2012,MANCHESTER,HARTFORD,CT,MANCHESTER,HARTFORD,CT,"(41.770668, -72.520868)"
Dec-45,4/9/2012,MIDDLETOWN,MIDDLESEX,CT,MIDDLETOWN,MIDDLESEX,CT,"(41.544654, -72.651713)"
12-13031,9/16/2012,HAMDEN,NEW HAVEN,CT,HAMDEN,NEW HAVEN,CT,"(41.382918, -72.907743)"
15-2902,2/15/2015,WEST  HAVEN,NEW HAVEN,CT,NEW HAVEN,NEW HAVEN,CT,"(41.308252, -72.924161)"
14-328,1/6/2014,HARTFORD,,CT,HARTFORD,,CT,"(41.765775, -72.673356)"
13-10687,7/20/2013,HAMDEN,NEW HAVEN,CT,HAMDEN,NEW HAVEN,CT,"(41.382918, -72.907743)"
14-1147,1/21/2014,GRANVILLE,,CT,HARTFORD,,CT,"(41.765775, -72.673356)"
14-13597,9/9/2014,GUILFORD,,CT,GUILFORD,NEW HAVEN,CT,"(41.281228, -72.681651)"
15-20453,12/23/2015,,,CT,STAFFORD SPRINGS,TOLLAND,CT,"(41.953931, -72.302901)"
15-11643,7/15/2015,NEW HAVEN,NEW HAVEN,CT,NEW HAVEN,NEW HAVEN,CT,"(41.308252, -72.924161)"
13-18632,12/21/2013,BRISTOL,HARTFORD,CT,BRISTOL,HARTFORD,CT,"(41.673037, -72.945791)"
14-15170,10/11/2014,NEW FAIRFIELD,,CT,NEW FAIRFIELD,FAIRFIELD,CT,"(41.466074, -73.485613)"
Dec-22,6/9/2012,MANCHESTER,HARTFORD,CT,MANCHESTER,HARTFORD,CT,"(41.770668, -72.520868)"
15-7563,5/3/2015,WATERBURY,NEW HAVEN,CT,WATERBURY,NEW HAVEN,CT,"(41.554261, -73.043069)"
15-941,1/16/2015,VERNON,TOLLAND,CT,MANCHESTER,HARTFORD,CT,"(41.770668, -72.520868)"
15-17271,10/29/2015,WILLIMANTIC,WINDHAM,CT,WILLIMANTIC,WINDHAM,CT,"(41.711724, -72.211975)"
15-8573,5/21/2015,EAST HADDAM,MIDDLESEX,CT,EAST HADDAM,MIDDLESEX,CT,"(41.452557, -72.461201)"
15-7818,5/8/2015,HARTFORD,HARTFORD,CT,HARTFORD,HARTFORD,CT,"(41.765775, -72.673356)"
13-16160,11/6/2013,TORRINGTON,LITCHFIELD,CT,WINSTED,LITCHFIELD,CT,"(41.925393, -73.068845)"
13-13748,9/21/2013,BRIDGEPORT,FAIRFIELD,CT,BRIDGEPORT,FAIRFIELD,CT,"(41.179195, -73.189476)"
15-16669,10/18/2015,PUTNAM,WINDHAM,CT,PUTNAM,WINDHAM,CT,"(41.914993, -71.911904)"
15-11284,7/9/2015,HARTFORD,HARTFORD,CT,HARTFORD,HARTFORD,CT,"(41.765775, -72.673356)"
16-1249,5/2/2016,MERIDEN,NEW HAVEN,CT,MERIDEN,NEW HAVEN,CT,"(41.537589, -72.8011)"
13-10631,7/18/2013,SHELTON,FAIRFIELD,CT,SHELTON,FAIRFIELD,CT,"(41.316843, -73.092968)"
13-16744,11/17/2013,EAST HARTFORD,HARTFORD,CT,EAST HARTFORD,HARTFORD,CT,"(41.769319, -72.643785)"
12-17804,12/18/2012,OXFORD,NEW HAVEN,CT,OXFORD,NEW HAVEN,CT,"(41.434813, -73.117134)"
15-2200,2/4/2015,SOUTHINGTON,HARTFORD,CT,SOUTHINGTON,HARTFORD,CT,"(41.600428, -72.878105)"
14-1369,1/25/2014,HARTFORD,,CT,HARTFORD,,CT,"(41.765775, -72.673356)"
15-9887,6/14/2015,NEW MILFORD,LITCHFIELD,CT,DANBURY,FAIRFIELD,CT,"(41.393666, -73.451539)"
15-15367,9/24/2015,MANCHESTER,HARTFORD,CT,MANCHESTER,HARTFORD,CT,"(41.770668, -72.520868)"
15-15689,9/30/2015,EAST HARTFORD,HARTFORD,CT,EAST HARTFORD,HARTFORD,CT,"(41.769319, -72.643785)"
15-18195,11/14/2015,BRISTOL,HARTFORD,CT,TERRYVILLE,LITCHFIELD,CT,"(41.678437, -73.011233)"
15-4036,3/4/2015,SEYMOUR,NEW HAVEN,CT,DERBY,NEW HAVEN,CT,"(41.322959, -73.089594)"
15-16217,10/10/2015,,,CT,BRIDGEPORT,FAIRFIELD,CT,"(41.179195, -73.189476)"
13-4454,3/18/2013,OLD LYME,NEW LONDON,CT,ESSEX,MIDDLESEX,CT,"(41.353832, -72.396436)"
15-2362,2/6/2015,HARTFORD,HARTFORD,CT,HARTFORD,HARTFORD,CT,"(41.765775, -72.673356)"
15-20093,12/17/2015,NEWTOWN,FAIRFIELD,CT,NEWTOWN,FAIRFIELD,CT,"(41.413516, -73.308842)"
13-2509,2/10/2013,MERIDEN,NEW HAVEN,CT,MERIDEN,NEW HAVEN,CT,"(41.537589, -72.8011)"
14-9261,6/15/2014,MIDDLETOWN,,CT,MIDDLETOWN,MIDDLESEX,CT,"(41.544654, -72.651713)"
13-13072,9/7/2013,BRANFORD,NEW HAVEN,CT,WEST HAVEN,NEW HAVEN,CT,"(41.272336, -72.949817)"
15-18566,11/20/2015,NEW BRITAIN,HARTFORD,CT,NEW BRITAIN,HARTFORD,CT,"(41.667528, -72.783437)"
13-11579,8/6/2013,COLLINSVILLE,,CT,TORRINGTON,,CT,"(41.812186, -73.101552)"
14-16787,11/9/2014,GLASTONBURY,,CT,GLASTONBURY,HARTFORD,CT,"(41.707618, -72.608041)"
15-5927,4/4/2015,NEW BRITAIN,HARTFORD,CT,NEW BRITAIN,HARTFORD,CT,"(41.667528, -72.783437)"
13-4294,3/12/2013,HEBRON,TOLLAND,CT,HARTFORD,HARTFORD,CT,"(41.765775, -72.673356)"
14-15114,10/9/2014,WATERBURY,,CT,NEW HAVEN,NEW HAVEN,CT,"(41.308252, -72.924161)"
15-10038,6/16/2015,SOUTHINGTON,HARTFORD,CT,SOUTHINGTON,HARTFORD,CT,"(41.600428, -72.878105)"
14-12870,8/26/2014,OAKDALE,,CT,NORWICH,NEW LONDON,CT,"(41.524304, -72.075821)"
13-16278,11/8/2013,NAUGATUCK,NEW HAVEN,CT,NAUGATUCK,NEW HAVEN,CT,"(41.491113, -73.056564)"
15-8210,5/14/2015,PAWCATUCK,NEW LONDON,CT,PAWCATUCK,NEW LONDON,CT,"(41.37642, -71.841613)"
14-10522,7/9/2014,W HAVEN,,CT,MERIDEN,NEW HAVEN,CT,"(41.537589, -72.8011)"
15-16992,10/23/2015,MILFORD,NEW HAVEN,CT,MILFORD,NEW HAVEN,CT,"(41.224276, -73.057564)"
12-18293,12/26/2012,PRESTON,NEW LONDON,CT,PRESTON,NEW LONDON,CT,"(41.530948, -71.97251)"
13-10354,7/13/2013,NEW HAVEN,NEW HAVEN,CT,NEW HAVEN,NEW HAVEN,CT,"(41.308252, -72.924161)"
13-41,1/1/2013,NEW HAVEN,NEW HAVEN,CT,NEW HAVEN,NEW HAVEN,CT,"(41.308252, -72.924161)"
15-15057,9/20/2015,STRATFORD,FAIRFIELD,CT,STRATFORD,FAIRFIELD,CT,"(41.200888, -73.131323)"
15-14407,9/8/2015,CHESHIRE,NEW HAVEN,CT,CHESHIRE,NEW HAVEN,CT,"(41.498834, -72.901448)"
12-18588,12/31/2012,SANTA CRUZ,SANTA CRUZ,CT,BRANFORD,NEW HAVEN,CT,"(41.279802, -72.81404)"
12-15628,11/6/2012,BRIDGEPORT,FAIRFIELD,CT,BRIDGEPORT,FAIRFIELD,CT,"(41.179195, -73.189476)"
15-16938,10/23/2015,PUTNAM,WINDHAM,CT,PUTNAM,WINDHAM,CT,"(41.914993, -71.911904)"
15-3775,2/28/2015,ENFIELD,HARTFORD,CT,ENFIELD,HARTFORD,CT,"(41.976501, -72.591985)"
13-15989,11/3/2013,BRIDGEPORT,FAIRFIELD,CT,TORRINGTON,LITCHFIELD,CT,"(41.812186, -73.101552)"
14-8552,5/31/2014,BASS HARBOR,,CT,STONINGTON,NEW LONDON,CT,"(41.337685, -71.907182)"
14-13993,9/17/2014,,,CT,DANBURY,FAIRFIELD,CT,"(41.393666, -73.451539)"
15-13490,8/19/2015,HADDAM,MIDDLESEX,CT,HADDAM,MIDDLESEX,CT,"(41.477264, -72.512292)"
13-8673,6/8/2013,DANBURY,FAIRFIELD,CT,DANBURY,FAIRFIELD,CT,"(41.393666, -73.451539)"
13-15383,10/23/2013,SHELTON,FAIRFIELD,CT,BRIDGEPORT,FAIRFIELD,CT,"(41.179195, -73.189476)"
15-4111,3/5/2015,WEST HAVEN,NEW HAVEN,CT,WEST HAVEN,NEW HAVEN,CT,"(41.272336, -72.949817)"
12-18467,12/29/2012,WINDHAM,WINDHAM,CT,WILLIMANTIC,WINDHAM,CT,"(41.711724, -72.211975)"
15-10280,6/22/2015,MIDDLETOWN,MIDDLESEX,CT,MIDDLETOWN,MIDDLESEX,CT,"(41.544654, -72.651713)"
13-18564,12/19/2013,MIDDLETOWN,MIDDLESEX,CT,MIDDLETOWN,MIDDLESEX,CT,"(41.544654, -72.651713)"
14-1766,2/1/2014,GREENWICH,,CT,GREENWICH,,CT,"(41.026526, -73.628549)"
13-9245,6/20/2013,WEST HARTFORD,HARTFORD,CT,WEST HARTFORD,HARTFORD,CT,"(41.762008, -72.741807)"
15-12062,7/23/2015,BERLIN,HARTFORD,CT,BERLIN,HARTFORD,CT,"(41.626049, -72.749301)"
13-11934,8/14/2013,NEW LONDON,NEW LONDON,CT,NEW LONDON,NEW LONDON,CT,"(41.355167, -72.099561)"
Dec-61,6/8/2012,COLCHESTER,NEW LONDON,CT,MARLBOROUGH,HARTFORD,CT,"(41.632043, -72.461309)"
15-19829,12/12/2015,NEW HAVEN,NEW HAVEN,CT,NEW HAVEN,NEW HAVEN,CT,"(41.308252, -72.924161)"
15-14772,9/15/2015,CANAAN,LITCHFIELD,CT,TORRINGTON,LITCHFIELD,CT,"(41.812186, -73.101552)"
15-12494,7/31/2015,STRATFORD,FAIRFIELD,CT,STRATFORD,FAIRFIELD,CT,"(41.200888, -73.131323)"
15-12423,7/30/2015,NEW BRITAIN,HARTFORD,CT,NEW BRITAIN,HARTFORD,CT,"(41.667528, -72.783437)"
15-5105,3/22/2015,WEST HARTFORD,HARTFORD,CT,WEST HARTFORD,HARTFORD,CT,"(41.762008, -72.741807)"
14-18463,12/9/2014,WATERBURY,,CT,WATERBURY,NEW HAVEN,CT,"(41.554261, -73.043069)"
15-4453,3/10/2015,VERNON,TOLLAND,CT,VERNON,TOLLAND,CT,"(41.818792, -72.479029)"
14-14446,9/26/2014,DANBURY,,CT,DANBURY,FAIRFIELD,CT,"(41.393666, -73.451539)"
12-181,1/4/2012,DANBURY,FAIRFIELD,CT,DANBURY,FAIRFIELD,CT,"(41.393666, -73.451539)"
